"ITTER107","Territorio","TIPO_DATO15","Tipo dato","SEXISTAT1","Sesso","CAUSEMORTE_SL","Causa iniziale di morte - European Short List","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","DEATH","morti","9","totale","2_1_6","di cui tumori maligni del pancreas","2017","2017",12386,,
"IT","Italia","DEATH","morti","9","totale","7_1","malattie ischemiche del cuore","2017","2017",67789,,
"IT","Italia","DEATH","morti","9","totale","17_1_5","di cui altri accidenti","2017","2017",11795,,
"IT","Italia","DEATH","morti","9","totale","17_4","eventi di intento indeterminato","2017","2017",12,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","2_1_16","di cui tumori maligni della vescica","2017","2017",375,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","2_1_19","di cui morbo di hodgkin e linfomi","2017","2017",736,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","2_1_22","di cui altri tumori maligni","2017","2017",3028,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","8_1","influenza","2017","2017",130,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","8_3_1","di cui asma","2017","2017",94,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","9","malattie dell'apparato digerente","2017","2017",3263,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","9_3","altre malattie dell'apparato digerente","2017","2017",2650,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","17_1_4","di cui avvelenamento accidentale","2017","2017",37,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","17_3","omicidio, aggressione","2017","2017",27,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","99","totale","2017","2017",93606,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","2_1_12","di cui tumori maligni di altre parti dell'utero","2017","2017",777,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","2_1_15","di cui tumori maligni del rene","2017","2017",373,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","2_1_18","di cui tumori maligni della tiroide","2017","2017",94,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","7_2","altre malattie del cuore","2017","2017",8285,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","8","malattie del sistema respiratorio","2017","2017",7477,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","8_3","malattie croniche delle basse vie respiratorie","2017","2017",3108,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","8_4","altre malattie del sistema respiratorio","2017","2017",1901,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","17_1","accidenti","2017","2017",2276,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","17_1_3","di cui annegamento e sommersione accidentali","2017","2017",16,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","17_2","suicidio e autolesione intenzionale","2017","2017",270,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","17_5","altre cause esterne di traumatismo e avvelenamento","2017","2017",74,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","2_1","tumori maligni","2017","2017",22749,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","2_1_3","di cui tumori maligni dello stomaco","2017","2017",1136,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","2_1_6","di cui tumori maligni del pancreas","2017","2017",1959,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","2_1_9","di cui melanomi maligni della cute","2017","2017",253,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","5_1","demenza","2017","2017",4583,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","5_4","altri disturbi psichici e comportamentali","2017","2017",245,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","6_2","malattia di alzheimer","2017","2017",2521,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","7_1","malattie ischemiche del cuore","2017","2017",7813,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","12_2","altre malattie dell'apparato genitourinario","2017","2017",578,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","15","malformazioni congenite ed anomalie cromosomiche","2017","2017",184,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","16_2","cause sconosciute e non specificate","2017","2017",270,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","1_1","tubercolosi","2017","2017",36,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","1_4","altre malattie infettive e parassitarie","2017","2017",1875,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2017","2017",358,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","2_1_21","di cui altri tumori maligni del tessuto linfatico/ematopoietico","2017","2017",547,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","3","malattie del sangue e degli organi ematopoietici ed alcuni disturbi del sistema immunitario","2017","2017",541,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","4_2","altre malattie endocrine, nutrizionali e metaboliche","2017","2017",1028,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","5_2","abuso di alcool (compresa psicosi alcolica)","2017","2017",17,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","9_2","cirrosi, fibrosi ed epatite cronica","2017","2017",502,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","11","malattie del sistema osteomuscolare e del tessuto connettivo","2017","2017",761,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","12","malattie dell'apparato genitourinario","2017","2017",1662,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","13","complicazioni della gravidanza, del parto e del puerperio","2017","2017",2,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2017","2017",3034,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","2_1_11","di cui tumori maligni della cervice uterina","2017","2017",153,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","7","malattie del sistema circolatorio","2017","2017",34266,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","7_1_2","du cui altre malattie ischemiche del cuore","2017","2017",5001,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","7_4","altre malattie del sistema circolatorio","2017","2017",7833,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","8_2","polmonite","2017","2017",2338,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","16_1","sindrome della morte improvvisa nell'infanzia","2017","2017",1,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","17","cause esterne di traumatismo e avvelenamento","2017","2017",2647,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","17_1_2","di cui cadute accidentali","2017","2017",577,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","17_1_5","di cui altri accidenti","2017","2017",1442,,
"IT","Italia","DEATH","morti","9","totale","3","malattie del sangue e degli organi ematopoietici ed alcuni disturbi del sistema immunitario","2017","2017",3272,,
"IT","Italia","DEATH","morti","9","totale","11","malattie del sistema osteomuscolare e del tessuto connettivo","2017","2017",3651,,
"IT","Italia","DEATH","morti","9","totale","7_1_1","di cui infarto miocardico acuto","2017","2017",22517,,
"IT","Italia","DEATH","morti","9","totale","17_1_1","di cui accidenti di trasporto","2017","2017",3789,,
"IT","Italia","DEATH","morti","9","totale","17_1_4","di cui avvelenamento accidentale","2017","2017",469,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","2_1_4","di cui tumori maligni del colon, del retto e dell'ano","2017","2017",2520,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","2_1_7","di cui tumori maligni della laringe","2017","2017",56,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","2_1_10","di cui tumori maligni del seno","2017","2017",3962,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","2_1_13","di cui tumori maligni dell'ovaio","2017","2017",946,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","6","malattie del sistema nervoso e degli organi di senso","2017","2017",5106,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","6_3","altre malattie del sistema nervoso e degli organi di senso","2017","2017",1594,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","7_1_1","di cui infarto miocardico acuto","2017","2017",2812,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","7_3","malattie cerebrovascolari","2017","2017",10335,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","16","sintomi, segni, risultati anomali e cause mal definite","2017","2017",2668,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","16_3","altri sintomi, segni, risultati anomali e cause mal definite","2017","2017",2397,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","17_1_1","di cui accidenti di trasporto","2017","2017",204,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","1_2","aids (malattia da hiv)","2017","2017",47,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","2","tumori","2017","2017",23967,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","2_1_2","di cui tumori maligni dell'esofago","2017","2017",193,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","2_1_5","di cui tumori maligni del fegato e dei dotti biliari intraepatici","2017","2017",985,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","4","malattie endocrine, nutrizionali e metaboliche","2017","2017",3564,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","5","disturbi psichici e comportamentali","2017","2017",4850,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","6_1","morbo di parkinson","2017","2017",991,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","11_1","artrite reumatoide a osteoartrosi","2017","2017",274,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","12_1","malattie del rene e dell'uretere","2017","2017",1084,,
"ITC","Nord-ovest","DEATH","morti","2","femmine","14","alcune condizioni morbose che hanno origine nel periodo perinatale","2017","2017",80,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","2_1_5","di cui tumori maligni del fegato e dei dotti biliari intraepatici","2017","2017",58,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2017","2017",129,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","2_1_11","di cui tumori maligni della cervice uterina","2017","2017",2,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","6_1","morbo di parkinson","2017","2017",40,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","7","malattie del sistema circolatorio","2017","2017",1141,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","7_1_2","du cui altre malattie ischemiche del cuore","2017","2017",242,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","7_4","altre malattie del sistema circolatorio","2017","2017",282,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","17","cause esterne di traumatismo e avvelenamento","2017","2017",140,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","17_1_2","di cui cadute accidentali","2017","2017",23,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","2_1_10","di cui tumori maligni del seno","2017","2017",76,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","2_1_13","di cui tumori maligni dell'ovaio","2017","2017",23,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","2_1_16","di cui tumori maligni della vescica","2017","2017",22,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","2_1_19","di cui morbo di hodgkin e linfomi","2017","2017",20,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","7_3","malattie cerebrovascolari","2017","2017",249,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","9","malattie dell'apparato digerente","2017","2017",144,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","17_1_1","di cui accidenti di trasporto","2017","2017",28,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","17_1_4","di cui avvelenamento accidentale","2017","2017",1,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","17_3","omicidio, aggressione","2017","2017",3,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","99","totale","2017","2017",3346,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","1_2","aids (malattia da hiv)","2017","2017",4,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","2","tumori","2017","2017",878,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","2_1_2","di cui tumori maligni dell'esofago","2017","2017",2,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","2_1_22","di cui altri tumori maligni","2017","2017",116,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","4","malattie endocrine, nutrizionali e metaboliche","2017","2017",200,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","5","disturbi psichici e comportamentali","2017","2017",75,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","9_3","altre malattie dell'apparato digerente","2017","2017",84,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","11_1","artrite reumatoide a osteoartrosi","2017","2017",9,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","12_1","malattie del rene e dell'uretere","2017","2017",66,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","1","alcune malattie infettive e parassitarie","2017","2017",104,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","2_1_14","di cui tumori maligni della prostata","2017","2017",43,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","2_1_17","di cui tumori maligni del cervello e del sistema nervoso centrale","2017","2017",24,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","2_1_20","di cui leucemia","2017","2017",37,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","2_2","tumori non maligni (benigni e di comportamento incerto)","2017","2017",50,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","8_2","polmonite","2017","2017",68,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2017","2017",169,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","9_1","ulcera dello stomaco, duodeno e digiuno","2017","2017",6,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","10","malattie della cute e del tessuto sottocutaneo","2017","2017",10,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","17_1_5","di cui altri accidenti","2017","2017",66,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","1_3","epatite virale","2017","2017",33,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","2_1","tumori maligni","2017","2017",828,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","2_1_3","di cui tumori maligni dello stomaco","2017","2017",55,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","2_1_6","di cui tumori maligni del pancreas","2017","2017",54,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","4_1","diabete mellito","2017","2017",158,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","5_1","demenza","2017","2017",68,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","5_4","altri disturbi psichici e comportamentali","2017","2017",6,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","6_2","malattia di alzheimer","2017","2017",74,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","11_2","altre malattie del sistema osteomuscolare e del tessuto connettivo","2017","2017",7,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","12_2","altre malattie dell'apparato genitourinario","2017","2017",14,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","15","malformazioni congenite ed anomalie cromosomiche","2017","2017",8,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2017","2017",13,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","2_1_4","di cui tumori maligni del colon, del retto e dell'ano","2017","2017",96,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","2_1_7","di cui tumori maligni della laringe","2017","2017",7,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","5_2","abuso di alcool (compresa psicosi alcolica)","2017","2017",1,,
"IT110","Barletta-Andria-Trani","DEATH","morti","9","totale","6","malattie del sistema nervoso e degli organi di senso","2017","2017",154,,
